order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,city,country,payment_method,status
ORD00437,CUST0241,PRD019,Sofa 3 Seater,Furniture,2,25000,50000,2026-01-26,Ahmedabad,India,Net Banking,Cancelled
ORD00438,CUST0198,PRD004,Dell Laptop,Electronics,3,55000,165000,2026-01-04,Jaipur,India,Credit Card,Cancelled
ORD00439,CUST0176,PRD018,Bookshelf,Furniture,5,4500,22500,2025-09-19,Chennai,India,Debit Card,Completed
ORD00440,CUST0458,PRD001,Samsung Galaxy S23,Electronics,1,45000,45000,2025-10-24,Chennai,India,Debit Card,Pending
ORD00441,CUST0090,PRD004,Dell Laptop,Electronics,3,55000,165000,2026-01-30,Hyderabad,India,Debit Card,Completed
ORD00442,CUST0151,PRD022,Football,Sports,3,800,2400,2025-10-04,Kolkata,India,Debit Card,Completed
ORD00443,CUST0410,PRD007,Nike T-Shirt,Clothing,4,1500,6000,2025-11-05,Kolkata,India,Credit Card,Pending
ORD00444,CUST0148,PRD010,Puma Shorts,Clothing,3,1200,3600,2026-01-06,Jaipur,India,Credit Card,Completed
ORD00445,CUST0053,PRD018,Bookshelf,Furniture,3,4500,13500,2025-12-10,Mumbai,India,Credit Card,Completed
ORD00446,CUST0437,PRD006,Levis Jeans,Clothing,2,2500,5000,2025-09-16,Delhi,India,Cash on Delivery,Pending
ORD00447,CUST0220,PRD001,Samsung Galaxy S23,Electronics,3,45000,135000,2025-10-18,Hyderabad,India,Net Banking,Pending
ORD00448,CUST0478,PRD006,Levis Jeans,Clothing,3,2500,7500,2025-09-27,Jaipur,India,Cash on Delivery,Completed
ORD00449,CUST0124,PRD011,Tata Salt 1kg,Groceries,2,25,50,2025-10-12,Hyderabad,India,Cash on Delivery,Completed
ORD00450,CUST0227,PRD003,Sony Headphones,Electronics,5,8000,40000,2026-01-10,Bangalore,India,Cash on Delivery,Cancelled
ORD00451,CUST0059,PRD016,Wooden Study Table,Furniture,3,8500,25500,2025-09-09,Chennai,India,Net Banking,Completed
ORD00452,CUST0283,PRD002,Apple iPhone 14,Electronics,1,75000,75000,2025-12-06,Bangalore,India,Debit Card,Completed
ORD00453,CUST0435,PRD018,Bookshelf,Furniture,5,4500,22500,2026-02-04,Ahmedabad,India,Credit Card,Completed
ORD00454,CUST0126,PRD012,Amul Butter 500g,Groceries,2,280,560,2025-09-14,Surat,India,Cash on Delivery,Completed
ORD00455,CUST0003,PRD009,Adidas Jacket,Clothing,1,4500,4500,2026-01-03,Ahmedabad,India,Debit Card,Completed
ORD00456,CUST0263,PRD012,Amul Butter 500g,Groceries,2,280,560,2026-01-15,Ahmedabad,India,Credit Card,Cancelled
ORD00457,CUST0280,PRD010,Puma Shorts,Clothing,1,1200,1200,2025-09-25,Chennai,India,Credit Card,Pending
ORD00458,CUST0354,PRD021,Cricket Bat,Sports,4,2500,10000,2025-12-04,Delhi,India,Credit Card,Cancelled
ORD00459,CUST0201,PRD007,Nike T-Shirt,Clothing,4,1500,6000,2026-01-16,Pune,India,Debit Card,Completed
ORD00460,CUST0028,PRD014,Aashirvaad Atta 10kg,Groceries,3,450,1350,2025-09-08,Mumbai,India,UPI,Completed
ORD00461,CUST0130,PRD003,Sony Headphones,Electronics,4,8000,32000,2025-12-20,Bangalore,India,Cash on Delivery,Completed
ORD00462,CUST0282,PRD020,King Size Bed,Furniture,4,35000,140000,2025-09-12,Bangalore,India,UPI,Completed
ORD00463,CUST0447,PRD018,Bookshelf,Furniture,4,4500,18000,2025-11-21,Jaipur,India,Debit Card,Pending
ORD00464,CUST0414,PRD025,Cycling Helmet,Sports,1,1800,1800,2025-10-22,Mumbai,India,Debit Card,Pending
ORD00465,CUST0313,PRD019,Sofa 3 Seater,Furniture,5,25000,125000,2026-02-22,Pune,India,Net Banking,Completed
ORD00466,CUST0170,PRD009,Adidas Jacket,Clothing,3,4500,13500,2026-01-19,Pune,India,Net Banking,Pending
ORD00467,CUST0261,PRD007,Nike T-Shirt,Clothing,2,1500,3000,2025-09-24,Ahmedabad,India,Credit Card,Pending
ORD00468,CUST0434,PRD020,King Size Bed,Furniture,4,35000,140000,2025-10-31,Pune,India,Credit Card,Cancelled
ORD00469,CUST0254,PRD022,Football,Sports,5,800,4000,2026-01-19,Jaipur,India,Debit Card,Completed
ORD00470,CUST0253,PRD005,LG Smart TV,Electronics,3,35000,105000,2026-02-02,Ahmedabad,India,Cash on Delivery,Completed
ORD00471,CUST0358,PRD011,Tata Salt 1kg,Groceries,1,25,25,2025-12-30,Kolkata,India,Debit Card,Pending
ORD00472,CUST0165,PRD014,Aashirvaad Atta 10kg,Groceries,3,450,1350,2026-02-16,Jaipur,India,Net Banking,Completed
ORD00473,CUST0223,PRD008,Zara Dress,Clothing,5,3500,17500,2025-09-02,Delhi,India,Net Banking,Completed
ORD00474,CUST0015,PRD003,Sony Headphones,Electronics,5,8000,40000,2026-02-10,Ahmedabad,India,Debit Card,Completed
ORD00475,CUST0306,PRD013,Fortune Rice 5kg,Groceries,4,350,1400,2025-10-12,Delhi,India,Credit Card,Completed
ORD00476,CUST0045,PRD014,Aashirvaad Atta 10kg,Groceries,4,450,1800,2025-09-05,Ahmedabad,India,Net Banking,Completed
ORD00477,CUST0053,PRD017,Office Chair,Furniture,4,6500,26000,2025-11-05,Ahmedabad,India,Credit Card,Pending
ORD00478,CUST0386,PRD024,Badminton Racket,Sports,1,1200,1200,2026-01-01,Pune,India,UPI,Completed
ORD00479,CUST0086,PRD013,Fortune Rice 5kg,Groceries,3,350,1050,2026-02-21,Mumbai,India,Debit Card,Completed
ORD00480,CUST0076,PRD009,Adidas Jacket,Clothing,2,4500,9000,2025-10-17,Ahmedabad,India,Credit Card,Pending
ORD00481,CUST0194,PRD024,Badminton Racket,Sports,3,1200,3600,2025-10-05,Surat,India,Net Banking,Completed
ORD00482,CUST0042,PRD020,King Size Bed,Furniture,2,35000,70000,2025-10-09,Delhi,India,Net Banking,Pending
ORD00483,CUST0145,PRD021,Cricket Bat,Sports,4,2500,10000,2026-02-25,Hyderabad,India,Cash on Delivery,Completed
ORD00484,CUST0053,PRD016,Wooden Study Table,Furniture,5,8500,42500,2025-10-29,Jaipur,India,UPI,Completed
ORD00485,CUST0315,PRD016,Wooden Study Table,Furniture,3,8500,25500,2026-02-06,Kolkata,India,Debit Card,Cancelled
ORD00486,CUST0412,PRD025,Cycling Helmet,Sports,2,1800,3600,2025-10-16,Ahmedabad,India,Net Banking,Completed
ORD00487,CUST0315,PRD015,Nestle Maggi 12pack,Groceries,1,180,180,2026-02-20,Chennai,India,UPI,Completed
ORD00488,CUST0293,PRD017,Office Chair,Furniture,2,6500,13000,2026-01-10,Jaipur,India,Net Banking,Completed
ORD00489,CUST0168,PRD003,Sony Headphones,Electronics,2,8000,16000,2025-11-27,Bangalore,India,Net Banking,Pending
ORD00490,CUST0190,PRD017,Office Chair,Furniture,5,6500,32500,2025-10-27,Chennai,India,Cash on Delivery,Completed
ORD00491,CUST0128,PRD010,Puma Shorts,Clothing,2,1200,2400,2026-01-11,Hyderabad,India,Net Banking,Completed
ORD00492,CUST0116,PRD016,Wooden Study Table,Furniture,4,8500,34000,2026-01-14,Ahmedabad,India,Debit Card,Cancelled
ORD00493,CUST0264,PRD010,Puma Shorts,Clothing,2,1200,2400,2025-12-06,Bangalore,India,Credit Card,Cancelled
ORD00494,CUST0285,PRD004,Dell Laptop,Electronics,2,55000,110000,2025-12-27,Delhi,India,Debit Card,Completed
ORD00495,CUST0212,PRD025,Cycling Helmet,Sports,3,1800,5400,2025-12-11,Hyderabad,India,UPI,Pending
ORD00496,CUST0117,PRD019,Sofa 3 Seater,Furniture,5,25000,125000,2025-11-09,Chennai,India,Net Banking,Completed
ORD00497,CUST0025,PRD025,Cycling Helmet,Sports,3,1800,5400,2025-11-10,Kolkata,India,Cash on Delivery,Cancelled
ORD00498,CUST0274,PRD015,Nestle Maggi 12pack,Groceries,1,180,180,2025-09-27,Delhi,India,Debit Card,Completed
ORD00499,CUST0210,PRD016,Wooden Study Table,Furniture,2,8500,17000,2025-09-11,Bangalore,India,Net Banking,Completed
ORD00500,CUST0489,PRD019,Sofa 3 Seater,Furniture,4,25000,100000,2025-12-13,Jaipur,India,Cash on Delivery,Completed
ORD00501,CUST0287,PRD002,Apple iPhone 14,Electronics,1,75000,75000,2025-10-27,Delhi,India,UPI,Cancelled
ORD00502,CUST0158,PRD006,Levis Jeans,Clothing,4,2500,10000,2025-09-09,Jaipur,India,UPI,Cancelled
ORD00503,CUST0101,PRD024,Badminton Racket,Sports,4,1200,4800,2026-01-05,Bangalore,India,Cash on Delivery,Completed
ORD00504,CUST0397,PRD005,LG Smart TV,Electronics,5,35000,175000,2026-02-12,Kolkata,India,Cash on Delivery,Completed
ORD00505,CUST0158,PRD003,Sony Headphones,Electronics,2,8000,16000,2025-10-02,Kolkata,India,Debit Card,Completed
ORD00506,CUST0430,PRD007,Nike T-Shirt,Clothing,5,1500,7500,2026-01-01,Jaipur,India,Cash on Delivery,Completed
ORD00507,CUST0255,PRD024,Badminton Racket,Sports,4,1200,4800,2025-09-17,Jaipur,India,UPI,Cancelled
ORD00508,CUST0249,PRD013,Fortune Rice 5kg,Groceries,2,350,700,2025-11-22,Bangalore,India,UPI,Completed
ORD00509,CUST0488,PRD016,Wooden Study Table,Furniture,4,8500,34000,2026-02-07,Hyderabad,India,Credit Card,Cancelled
ORD00510,CUST0002,PRD021,Cricket Bat,Sports,3,2500,7500,2026-01-18,Bangalore,India,Credit Card,Completed
ORD00511,CUST0498,PRD002,Apple iPhone 14,Electronics,1,75000,75000,2026-01-25,Ahmedabad,India,Debit Card,Completed
ORD00512,CUST0442,PRD002,Apple iPhone 14,Electronics,4,75000,300000,2025-12-20,Mumbai,India,Net Banking,Completed
ORD00513,CUST0118,PRD008,Zara Dress,Clothing,3,3500,10500,2025-10-16,Chennai,India,Cash on Delivery,Completed
ORD00514,CUST0078,PRD004,Dell Laptop,Electronics,3,55000,165000,2025-11-27,Mumbai,India,Debit Card,Cancelled
ORD00515,CUST0238,PRD013,Fortune Rice 5kg,Groceries,3,350,1050,2026-02-03,Mumbai,India,Debit Card,Completed
ORD00516,CUST0082,PRD001,Samsung Galaxy S23,Electronics,4,45000,180000,2026-02-01,Surat,India,Cash on Delivery,Cancelled
ORD00517,CUST0294,PRD025,Cycling Helmet,Sports,4,1800,7200,2025-11-21,Surat,India,Net Banking,Completed
ORD00518,CUST0287,PRD002,Apple iPhone 14,Electronics,4,75000,300000,2026-01-08,Jaipur,India,UPI,Completed
ORD00519,CUST0281,PRD005,LG Smart TV,Electronics,1,35000,35000,2026-02-04,Hyderabad,India,Debit Card,Completed
ORD00520,CUST0228,PRD022,Football,Sports,2,800,1600,2026-02-21,Mumbai,India,Cash on Delivery,Cancelled
ORD00521,CUST0243,PRD013,Fortune Rice 5kg,Groceries,1,350,350,2025-11-13,Delhi,India,Credit Card,Cancelled
ORD00522,CUST0380,PRD020,King Size Bed,Furniture,4,35000,140000,2026-01-08,Ahmedabad,India,Credit Card,Completed
ORD00523,CUST0010,PRD017,Office Chair,Furniture,2,6500,13000,2025-10-04,Delhi,India,Cash on Delivery,Cancelled
ORD00524,CUST0237,PRD007,Nike T-Shirt,Clothing,5,1500,7500,2025-11-21,Bangalore,India,Credit Card,Cancelled
ORD00525,CUST0328,PRD020,King Size Bed,Furniture,5,35000,175000,2026-02-27,Pune,India,Net Banking,Pending
ORD00526,CUST0452,PRD005,LG Smart TV,Electronics,4,35000,140000,2026-02-19,Mumbai,India,Net Banking,Completed
ORD00527,CUST0418,PRD019,Sofa 3 Seater,Furniture,3,25000,75000,2026-02-09,Hyderabad,India,Cash on Delivery,Completed
ORD00528,CUST0265,PRD019,Sofa 3 Seater,Furniture,1,25000,25000,2026-01-22,Hyderabad,India,Debit Card,Completed
ORD00529,CUST0236,PRD007,Nike T-Shirt,Clothing,3,1500,4500,2025-09-08,Ahmedabad,India,UPI,Completed
ORD00530,CUST0269,PRD010,Puma Shorts,Clothing,5,1200,6000,2026-01-09,Chennai,India,Credit Card,Cancelled
ORD00531,CUST0288,PRD001,Samsung Galaxy S23,Electronics,3,45000,135000,2025-11-10,Bangalore,India,UPI,Completed
ORD00532,CUST0164,PRD007,Nike T-Shirt,Clothing,3,1500,4500,2026-01-22,Mumbai,India,Cash on Delivery,Completed
ORD00533,CUST0450,PRD014,Aashirvaad Atta 10kg,Groceries,2,450,900,2025-12-22,Mumbai,India,Cash on Delivery,Completed
ORD00534,CUST0056,PRD011,Tata Salt 1kg,Groceries,3,25,75,2025-09-07,Chennai,India,Cash on Delivery,Pending
ORD00535,CUST0197,PRD006,Levis Jeans,Clothing,2,2500,5000,2025-12-05,Bangalore,India,Credit Card,Completed
ORD00536,CUST0104,PRD009,Adidas Jacket,Clothing,5,4500,22500,2025-10-28,Hyderabad,India,UPI,Pending
ORD00537,CUST0333,PRD022,Football,Sports,4,800,3200,2026-02-26,Pune,India,UPI,Completed
ORD00538,CUST0014,PRD019,Sofa 3 Seater,Furniture,2,25000,50000,2025-12-09,Bangalore,India,Credit Card,Completed
ORD00539,CUST0242,PRD022,Football,Sports,5,800,4000,2025-09-10,Bangalore,India,UPI,Completed
ORD00540,CUST0316,PRD008,Zara Dress,Clothing,2,3500,7000,2025-10-13,Kolkata,India,UPI,Completed
ORD00541,CUST0309,PRD004,Dell Laptop,Electronics,2,55000,110000,2025-10-25,Kolkata,India,Cash on Delivery,Cancelled
ORD00542,CUST0318,PRD008,Zara Dress,Clothing,4,3500,14000,2026-01-11,Mumbai,India,Cash on Delivery,Pending
ORD00543,CUST0423,PRD003,Sony Headphones,Electronics,2,8000,16000,2025-12-07,Delhi,India,Cash on Delivery,Completed
ORD00544,CUST0307,PRD009,Adidas Jacket,Clothing,2,4500,9000,2026-02-10,Chennai,India,UPI,Pending
ORD00545,CUST0102,PRD022,Football,Sports,1,800,800,2026-02-17,Chennai,India,Credit Card,Completed
ORD00546,CUST0074,PRD022,Football,Sports,4,800,3200,2025-11-12,Pune,India,Debit Card,Completed
ORD00547,CUST0070,PRD016,Wooden Study Table,Furniture,4,8500,34000,2025-09-18,Delhi,India,Net Banking,Cancelled
ORD00548,CUST0461,PRD020,King Size Bed,Furniture,5,35000,175000,2026-01-13,Jaipur,India,Net Banking,Cancelled
ORD00549,CUST0171,PRD013,Fortune Rice 5kg,Groceries,5,350,1750,2025-12-28,Ahmedabad,India,Cash on Delivery,Completed
ORD00550,CUST0434,PRD012,Amul Butter 500g,Groceries,3,280,840,2026-01-01,Bangalore,India,Cash on Delivery,Cancelled
ORD00551,CUST0217,PRD017,Office Chair,Furniture,4,6500,26000,2025-10-23,Delhi,India,Debit Card,Pending
ORD00552,CUST0214,PRD014,Aashirvaad Atta 10kg,Groceries,4,450,1800,2025-09-23,Mumbai,India,Net Banking,Completed
ORD00553,CUST0360,PRD013,Fortune Rice 5kg,Groceries,2,350,700,2025-12-28,Bangalore,India,Cash on Delivery,Completed
ORD00554,CUST0301,PRD016,Wooden Study Table,Furniture,3,8500,25500,2025-12-20,Kolkata,India,Net Banking,Completed
ORD00555,CUST0008,PRD014,Aashirvaad Atta 10kg,Groceries,4,450,1800,2025-10-18,Kolkata,India,Debit Card,Completed
ORD00556,CUST0464,PRD013,Fortune Rice 5kg,Groceries,1,350,350,2025-12-18,Delhi,India,Credit Card,Completed
ORD00557,CUST0307,PRD004,Dell Laptop,Electronics,5,55000,275000,2025-12-14,Ahmedabad,India,Debit Card,Completed
ORD00558,CUST0074,PRD008,Zara Dress,Clothing,4,3500,14000,2025-09-17,Pune,India,Net Banking,Completed
ORD00559,CUST0326,PRD004,Dell Laptop,Electronics,4,55000,220000,2025-11-05,Mumbai,India,Credit Card,Pending
ORD00560,CUST0492,PRD014,Aashirvaad Atta 10kg,Groceries,4,450,1800,2025-12-19,Hyderabad,India,Credit Card,Completed
ORD00561,CUST0110,PRD014,Aashirvaad Atta 10kg,Groceries,1,450,450,2026-02-22,Kolkata,India,UPI,Completed
ORD00562,CUST0324,PRD025,Cycling Helmet,Sports,2,1800,3600,2026-01-10,Surat,India,Cash on Delivery,Completed
ORD00563,CUST0436,PRD018,Bookshelf,Furniture,2,4500,9000,2025-09-30,Delhi,India,Cash on Delivery,Completed
ORD00564,CUST0360,PRD007,Nike T-Shirt,Clothing,2,1500,3000,2026-01-26,Delhi,India,UPI,Completed
ORD00565,CUST0189,PRD009,Adidas Jacket,Clothing,1,4500,4500,2025-10-02,Bangalore,India,Credit Card,Pending
ORD00566,CUST0077,PRD010,Puma Shorts,Clothing,2,1200,2400,2026-01-16,Mumbai,India,UPI,Cancelled
ORD00567,CUST0324,PRD007,Nike T-Shirt,Clothing,3,1500,4500,2026-02-16,Kolkata,India,Cash on Delivery,Completed
ORD00568,CUST0442,PRD022,Football,Sports,3,800,2400,2025-09-19,Chennai,India,UPI,Completed
ORD00569,CUST0173,PRD020,King Size Bed,Furniture,5,35000,175000,2025-12-05,Jaipur,India,Cash on Delivery,Cancelled
ORD00570,CUST0138,PRD003,Sony Headphones,Electronics,2,8000,16000,2026-02-08,Jaipur,India,UPI,Cancelled
ORD00571,CUST0122,PRD020,King Size Bed,Furniture,4,35000,140000,2025-12-01,Mumbai,India,UPI,Completed
ORD00572,CUST0008,PRD021,Cricket Bat,Sports,5,2500,12500,2026-01-12,Bangalore,India,Cash on Delivery,Completed
ORD00573,CUST0022,PRD024,Badminton Racket,Sports,3,1200,3600,2026-02-17,Pune,India,Net Banking,Completed
ORD00574,CUST0348,PRD025,Cycling Helmet,Sports,3,1800,5400,2025-10-01,Hyderabad,India,Credit Card,Completed
ORD00575,CUST0104,PRD021,Cricket Bat,Sports,2,2500,5000,2026-02-28,Ahmedabad,India,Cash on Delivery,Cancelled
ORD00576,CUST0390,PRD005,LG Smart TV,Electronics,1,35000,35000,2026-02-04,Kolkata,India,Credit Card,Completed
ORD00577,CUST0453,PRD010,Puma Shorts,Clothing,4,1200,4800,2025-09-22,Bangalore,India,Net Banking,Completed
ORD00578,CUST0342,PRD002,Apple iPhone 14,Electronics,5,75000,375000,2025-09-23,Mumbai,India,UPI,Completed
ORD00579,CUST0038,PRD001,Samsung Galaxy S23,Electronics,2,45000,90000,2025-09-13,Ahmedabad,India,Debit Card,Completed
ORD00580,CUST0316,PRD010,Puma Shorts,Clothing,2,1200,2400,2025-12-05,Chennai,India,Debit Card,Completed
ORD00581,CUST0475,PRD015,Nestle Maggi 12pack,Groceries,4,180,720,2026-02-23,Ahmedabad,India,Credit Card,Completed
ORD00582,CUST0201,PRD008,Zara Dress,Clothing,1,3500,3500,2026-01-15,Jaipur,India,Net Banking,Completed
ORD00583,CUST0098,PRD003,Sony Headphones,Electronics,1,8000,8000,2026-02-18,Jaipur,India,Credit Card,Cancelled
ORD00584,CUST0340,PRD022,Football,Sports,3,800,2400,2025-12-25,Mumbai,India,UPI,Completed
ORD00585,CUST0196,PRD008,Zara Dress,Clothing,4,3500,14000,2025-09-20,Pune,India,Cash on Delivery,Completed
ORD00586,CUST0357,PRD021,Cricket Bat,Sports,2,2500,5000,2025-11-29,Bangalore,India,Cash on Delivery,Cancelled
ORD00587,CUST0257,PRD004,Dell Laptop,Electronics,5,55000,275000,2026-02-05,Chennai,India,Credit Card,Completed
ORD00588,CUST0344,PRD008,Zara Dress,Clothing,5,3500,17500,2025-10-05,Surat,India,Debit Card,Cancelled
ORD00589,CUST0365,PRD021,Cricket Bat,Sports,5,2500,12500,2026-02-13,Ahmedabad,India,Credit Card,Completed
ORD00590,CUST0087,PRD021,Cricket Bat,Sports,1,2500,2500,2025-11-04,Ahmedabad,India,Debit Card,Completed
ORD00591,CUST0367,PRD001,Samsung Galaxy S23,Electronics,2,45000,90000,2026-02-20,Pune,India,Credit Card,Completed
ORD00592,CUST0184,PRD007,Nike T-Shirt,Clothing,4,1500,6000,2025-11-16,Kolkata,India,Cash on Delivery,Pending
ORD00593,CUST0203,PRD013,Fortune Rice 5kg,Groceries,4,350,1400,2026-01-08,Bangalore,India,Net Banking,Completed
ORD00594,CUST0201,PRD011,Tata Salt 1kg,Groceries,2,25,50,2026-02-01,Ahmedabad,India,Debit Card,Pending
ORD00595,CUST0131,PRD019,Sofa 3 Seater,Furniture,4,25000,100000,2025-10-20,Bangalore,India,Net Banking,Cancelled
ORD00596,CUST0353,PRD016,Wooden Study Table,Furniture,2,8500,17000,2025-12-21,Bangalore,India,Debit Card,Cancelled
ORD00597,CUST0250,PRD022,Football,Sports,4,800,3200,2025-09-20,Jaipur,India,UPI,Completed
ORD00598,CUST0166,PRD008,Zara Dress,Clothing,3,3500,10500,2025-12-23,Hyderabad,India,Net Banking,Completed
ORD00599,CUST0134,PRD019,Sofa 3 Seater,Furniture,1,25000,25000,2026-01-04,Delhi,India,Debit Card,Pending
ORD00600,CUST0405,PRD010,Puma Shorts,Clothing,1,1200,1200,2025-09-19,Kolkata,India,Debit Card,Completed
ORD00601,CUST0189,PRD001,Samsung Galaxy S23,Electronics,5,45000,225000,2026-01-11,Mumbai,India,Net Banking,Pending
ORD00602,CUST0103,PRD002,Apple iPhone 14,Electronics,5,75000,375000,2025-09-02,Mumbai,India,Debit Card,Pending
ORD00603,CUST0146,PRD007,Nike T-Shirt,Clothing,4,1500,6000,2025-09-07,Chennai,India,Credit Card,Completed
ORD00604,CUST0356,PRD007,Nike T-Shirt,Clothing,5,1500,7500,2025-12-13,Kolkata,India,Debit Card,Completed
ORD00605,CUST0237,PRD007,Nike T-Shirt,Clothing,3,1500,4500,2025-12-31,Ahmedabad,India,Credit Card,Completed
ORD00606,CUST0304,PRD022,Football,Sports,5,800,4000,2025-12-11,Jaipur,India,UPI,Pending
ORD00607,CUST0100,PRD004,Dell Laptop,Electronics,1,55000,55000,2026-01-16,Pune,India,Cash on Delivery,Completed
ORD00608,CUST0311,PRD018,Bookshelf,Furniture,5,4500,22500,2025-12-06,Kolkata,India,Credit Card,Pending
ORD00609,CUST0278,PRD018,Bookshelf,Furniture,4,4500,18000,2025-10-02,Bangalore,India,Credit Card,Completed
ORD00610,CUST0497,PRD004,Dell Laptop,Electronics,5,55000,275000,2025-10-12,Kolkata,India,UPI,Pending
ORD00611,CUST0493,PRD004,Dell Laptop,Electronics,3,55000,165000,2025-09-24,Jaipur,India,Net Banking,Completed
ORD00612,CUST0139,PRD012,Amul Butter 500g,Groceries,3,280,840,2025-10-09,Bangalore,India,Net Banking,Cancelled
ORD00613,CUST0399,PRD006,Levis Jeans,Clothing,1,2500,2500,2026-02-01,Chennai,India,Debit Card,Completed
ORD00614,CUST0354,PRD001,Samsung Galaxy S23,Electronics,5,45000,225000,2025-10-20,Hyderabad,India,Credit Card,Cancelled
ORD00615,CUST0311,PRD023,Yoga Mat,Sports,2,600,1200,2025-09-02,Mumbai,India,Cash on Delivery,Completed
ORD00616,CUST0247,PRD011,Tata Salt 1kg,Groceries,5,25,125,2026-02-27,Chennai,India,UPI,Pending
ORD00617,CUST0228,PRD017,Office Chair,Furniture,2,6500,13000,2025-12-14,Mumbai,India,Cash on Delivery,Pending
ORD00618,CUST0252,PRD006,Levis Jeans,Clothing,4,2500,10000,2026-02-24,Jaipur,India,Cash on Delivery,Completed
ORD00619,CUST0320,PRD009,Adidas Jacket,Clothing,1,4500,4500,2025-11-06,Chennai,India,Credit Card,Completed
ORD00620,CUST0465,PRD001,Samsung Galaxy S23,Electronics,1,45000,45000,2025-11-15,Chennai,India,UPI,Cancelled
ORD00621,CUST0184,PRD015,Nestle Maggi 12pack,Groceries,2,180,360,2025-12-07,Chennai,India,Credit Card,Cancelled
ORD00622,CUST0154,PRD004,Dell Laptop,Electronics,1,55000,55000,2025-11-12,Bangalore,India,Credit Card,Completed
ORD00623,CUST0328,PRD005,LG Smart TV,Electronics,5,35000,175000,2025-12-21,Chennai,India,Cash on Delivery,Completed
ORD00624,CUST0149,PRD013,Fortune Rice 5kg,Groceries,1,350,350,2025-09-13,Hyderabad,India,Cash on Delivery,Completed
ORD00625,CUST0303,PRD020,King Size Bed,Furniture,3,35000,105000,2025-09-12,Ahmedabad,India,Cash on Delivery,Pending
ORD00626,CUST0414,PRD015,Nestle Maggi 12pack,Groceries,4,180,720,2026-02-28,Mumbai,India,Credit Card,Cancelled
ORD00627,CUST0215,PRD006,Levis Jeans,Clothing,5,2500,12500,2025-11-02,Jaipur,India,Credit Card,Cancelled
ORD00628,CUST0271,PRD019,Sofa 3 Seater,Furniture,2,25000,50000,2026-01-02,Chennai,India,Debit Card,Cancelled
ORD00629,CUST0336,PRD009,Adidas Jacket,Clothing,3,4500,13500,2025-10-03,Delhi,India,Credit Card,Completed
ORD00630,CUST0226,PRD024,Badminton Racket,Sports,2,1200,2400,2025-10-17,Hyderabad,India,UPI,Completed
ORD00631,CUST0016,PRD002,Apple iPhone 14,Electronics,2,75000,150000,2025-12-25,Ahmedabad,India,Credit Card,Completed
ORD00632,CUST0408,PRD018,Bookshelf,Furniture,2,4500,9000,2025-11-18,Kolkata,India,UPI,Completed
ORD00633,CUST0031,PRD004,Dell Laptop,Electronics,1,55000,55000,2025-09-14,Pune,India,Net Banking,Completed
ORD00634,CUST0113,PRD018,Bookshelf,Furniture,4,4500,18000,2025-10-27,Chennai,India,Credit Card,Completed
ORD00635,CUST0101,PRD025,Cycling Helmet,Sports,2,1800,3600,2025-11-12,Bangalore,India,Credit Card,Completed
ORD00636,CUST0458,PRD018,Bookshelf,Furniture,5,4500,22500,2025-10-07,Bangalore,India,Net Banking,Pending
ORD00637,CUST0017,PRD014,Aashirvaad Atta 10kg,Groceries,3,450,1350,2025-12-07,Mumbai,India,Net Banking,Completed
ORD00638,CUST0231,PRD015,Nestle Maggi 12pack,Groceries,5,180,900,2025-12-10,Mumbai,India,Net Banking,Pending
ORD00639,CUST0227,PRD025,Cycling Helmet,Sports,1,1800,1800,2025-11-09,Hyderabad,India,Net Banking,Pending
ORD00640,CUST0018,PRD025,Cycling Helmet,Sports,5,1800,9000,2025-11-28,Jaipur,India,Net Banking,Completed
ORD00641,CUST0172,PRD016,Wooden Study Table,Furniture,3,8500,25500,2025-09-15,Delhi,India,Cash on Delivery,Pending
ORD00642,CUST0139,PRD025,Cycling Helmet,Sports,3,1800,5400,2025-09-21,Pune,India,Cash on Delivery,Completed
ORD00643,CUST0408,PRD017,Office Chair,Furniture,1,6500,6500,2025-10-26,Jaipur,India,Net Banking,Cancelled
ORD00644,CUST0259,PRD001,Samsung Galaxy S23,Electronics,1,45000,45000,2025-12-01,Ahmedabad,India,Debit Card,Cancelled
ORD00645,CUST0271,PRD002,Apple iPhone 14,Electronics,3,75000,225000,2025-12-25,Ahmedabad,India,Cash on Delivery,Pending
ORD00646,CUST0171,PRD018,Bookshelf,Furniture,1,4500,4500,2025-09-26,Hyderabad,India,Net Banking,Completed
ORD00647,CUST0335,PRD019,Sofa 3 Seater,Furniture,4,25000,100000,2025-12-28,Surat,India,Net Banking,Pending
ORD00648,CUST0335,PRD010,Puma Shorts,Clothing,3,1200,3600,2025-10-13,Bangalore,India,Credit Card,Pending
ORD00649,CUST0079,PRD014,Aashirvaad Atta 10kg,Groceries,5,450,2250,2026-02-04,Delhi,India,Cash on Delivery,Cancelled
ORD00650,CUST0275,PRD016,Wooden Study Table,Furniture,1,8500,8500,2025-10-29,Delhi,India,Debit Card,Pending
ORD00651,CUST0442,PRD016,Wooden Study Table,Furniture,4,8500,34000,2026-01-31,Hyderabad,India,Credit Card,Cancelled
ORD00652,CUST0008,PRD020,King Size Bed,Furniture,3,35000,105000,2026-02-15,Hyderabad,India,Debit Card,Completed
ORD00653,CUST0404,PRD004,Dell Laptop,Electronics,3,55000,165000,2025-09-30,Chennai,India,UPI,Pending
